YEAR,NMFS_AREA,GEAR,SPECIES_CODE,LENGTH,SEX,FREQUENCY,SAMPLE_SYSTEM
2015,521,8,326,37,F,1,5
2015,521,8,326,38,F,1,5
2015,521,8,326,43,F,1,5
2015,521,8,326,39,F,2,10
2015,521,8,326,40,F,2,10
2015,521,8,326,41,F,1,10
2015,521,8,326,41,F,1,10
2015,521,8,326,38,M,1,5
2014,521,8,326,76,M,1,10
2014,521,8,326,82,F,1,10
2014,521,8,326,84,F,2,10
2014,521,8,326,85,F,1,10
2014,521,8,326,94,F,1,10
2014,521,8,326,80,M,1,10
2014,521,8,326,77,F,1,10
2014,521,8,326,76,F,1,10
2014,521,8,326,70,M,1,10
2015,521,8,326,56,M,1,5
2015,521,8,326,66,F,1,5
2015,521,8,326,65,F,1,5
2016,517,8,326,48,M,1,5
2015,521,8,326,35,M,1,5
2015,521,8,326,45,M,1,5
2015,521,8,326,46,M,1,5
2015,521,8,326,37,F,1,5
2015,521,8,326,46,F,1,5
2015,519,1,326,56,M,1,10
2015,519,1,326,97,M,1,10
2009,541,1,326,48,F,1,2
2015,523,1,326,88,M,1,10
2019,521,8,326,47,F,1,5
2009,542,8,326,47,M,1,2
2009,542,8,326,53,M,1,2
2009,542,8,326,47,F,2,2
2009,542,8,326,43,F,1,2
2009,542,8,326,46,F,1,2
2009,542,8,326,79,F,1,2
2009,542,8,326,42,M,1,2
2009,542,8,326,56,M,1,2
2009,542,8,326,44,M,1,2
2009,542,8,326,44,F,1,2
2009,542,8,326,48,F,1,2
2009,542,8,326,42,M,1,2
2009,542,8,326,35,M,1,2
2009,542,8,326,45,M,1,2
2009,542,8,326,48,F,1,2
2009,542,8,326,46,F,1,2
2009,542,8,326,45,F,1,2
2009,542,8,326,58,M,1,2
2009,542,8,326,50,M,1,2
2015,521,8,326,43,M,1,5
2015,521,8,326,57,M,1,5
2015,521,8,326,40,F,1,5
2015,521,8,326,43,F,1,5
2015,521,8,326,42,F,1,5
2015,521,8,326,38,F,1,5
2015,521,8,326,64,F,1,10
2015,521,8,326,65,F,1,10
2015,523,8,326,38,F,1,10
2020,542,1,326,44,M,2,10
2020,542,1,326,49,M,1,10
2020,542,1,326,50,M,1,10
2020,542,1,326,53,M,1,10
2015,521,8,326,37,F,1,10
2015,521,8,326,40,F,1,10
2015,521,8,326,38,F,1,10
2015,521,8,326,66,F,1,10
2015,521,8,326,68,F,1,10
2015,521,8,326,74,F,1,10
2016,523,8,326,65,M,1,9
2016,523,8,326,61,M,1,9
2016,523,8,326,59,M,1,9
2016,541,8,326,43,M,1,5
2016,541,8,326,44,M,1,5
2016,541,8,326,46,M,2,5
2016,541,8,326,47,M,1,5
2016,541,8,326,58,M,1,5
2016,541,8,326,44,F,1,5
2016,541,8,326,46,F,1,5
2016,541,8,326,48,F,2,5
2016,541,8,326,50,F,1,5
2016,542,8,326,59,M,1,9
2016,542,8,326,39,F,1,9
2016,541,8,326,37,M,2,5
2016,541,8,326,50,M,2,5
2016,541,8,326,59,M,1,5
2016,541,8,326,38,F,1,5
2016,541,8,326,44,F,1,5
2016,541,8,326,46,F,1,5
2016,541,8,326,47,F,1,5
2016,541,8,326,49,F,1,5
2016,541,8,326,39,M,1,5
2016,541,8,326,43,M,1,5
2016,541,8,326,56,M,1,5
2016,541,8,326,45,F,1,5
2016,541,8,326,46,F,1,5
2016,541,8,326,47,F,1,5
2016,541,8,326,53,F,1,5
2016,541,8,326,38,M,1,10
2016,541,8,326,41,M,1,10
2016,541,8,326,49,M,1,10
2016,541,8,326,52,M,1,10
2016,541,8,326,54,M,1,10
2016,541,8,326,41,F,2,10
2016,541,8,326,43,F,1,10
2016,541,8,326,47,F,1,10
2016,541,8,326,48,F,1,10
2016,541,8,326,49,F,1,10
2016,541,8,326,59,F,1,10
2016,541,8,326,39,M,1,5
2016,541,8,326,42,M,2,5
2016,541,8,326,45,M,1,5
2016,541,8,326,46,M,1,5
2016,541,8,326,48,M,1,5
2016,541,8,326,37,F,1,5
2016,541,8,326,41,F,1,5
2016,541,8,326,44,F,1,5
2016,541,8,326,53,F,1,5
2016,541,8,326,54,F,1,5
2016,541,8,326,55,F,1,5
2016,541,8,326,56,F,1,5
2016,541,8,326,58,F,1,5
2016,541,8,326,41,M,2,5
2016,541,8,326,42,M,1,5
2016,541,8,326,45,M,1,5
2016,541,8,326,56,M,1,5
2016,541,8,326,41,F,1,5
2016,541,8,326,42,F,1,5
2016,541,8,326,43,F,2,5
2016,541,8,326,45,F,1,5
2016,541,8,326,52,F,1,5
2016,541,8,326,63,F,1,5
2016,541,8,326,49,M,1,10
2016,541,8,326,44,F,1,10
2016,541,8,326,57,F,1,10
2016,541,8,326,68,F,1,10
2013,541,1,326,18,M,1,10
2013,541,1,326,32,M,1,10
2013,541,1,326,33,M,1,10
2013,541,1,326,34,M,1,10
2013,541,1,326,36,M,1,10
2013,541,1,326,29,F,2,10
2013,541,1,326,32,F,1,10
2016,541,8,326,46,M,1,5
2016,541,8,326,50,M,1,5
2016,541,8,326,53,M,1,5
2016,541,8,326,37,F,1,5
2016,541,8,326,40,F,1,5
2016,541,8,326,43,F,2,5
2016,541,8,326,53,F,1,5
2016,541,8,326,38,M,1,5
2016,541,8,326,43,M,1,5
2016,541,8,326,44,M,2,5
2016,541,8,326,49,M,1,5
2016,541,8,326,52,M,1,5
2016,541,8,326,56,M,1,5
2016,541,8,326,37,F,1,5
2016,541,8,326,41,F,1,5
2016,541,8,326,42,F,1,5
2016,517,8,326,43,F,1,10
2016,517,8,326,44,M,1,10
2016,541,8,326,47,F,2,5
2016,541,8,326,48,F,2,5
2016,541,8,326,53,F,1,5
2010,518,8,326,63,M,1,10
2010,518,8,326,62,F,1,10
2016,541,8,326,41,M,1,10
2016,541,8,326,38,F,1,10
2016,541,8,326,49,F,1,10
2016,541,8,326,42,F,1,10
2014,523,8,326,63,F,1,5
2014,523,8,326,66,F,2,5
2014,523,8,326,70,F,1,5
2014,521,8,326,89,M,1,5
2014,521,8,326,91,M,1,5
2014,521,8,326,58,F,1,5
2014,542,8,326,57,F,1,5
2014,542,8,326,66,M,1,5
2014,542,8,326,55,M,1,5
2014,542,8,326,46,M,1,5
2014,542,8,326,54,M,1,5
2014,542,8,326,56,F,1,10
2014,542,8,326,57,F,1,10
2014,541,8,326,45,F,1,10
2014,541,8,326,52,F,1,10
2014,541,8,326,54,F,2,10
2016,518,6,326,46,M,1,10
2016,518,6,326,72,F,1,10
2016,519,6,326,34,M,1,10
2016,519,6,326,39,F,1,10
2016,541,8,326,52,F,1,10
2015,541,1,326,34,F,1,10
2015,542,1,326,27,F,1,10
2015,543,1,326,39,F,1,10
2015,543,1,326,42,F,1,10
2015,541,1,326,55,M,1,10
2017,541,6,326,45,M,1,10
2016,523,8,326,62,F,1,10
2016,523,8,326,80,F,1,10
2016,523,8,326,70,F,1,9
2016,523,8,326,83,F,1,9
2016,523,8,326,62,M,1,9
2016,523,8,326,75,M,1,9
2016,523,8,326,54,M,1,9
2016,523,8,326,66,F,1,10
2016,523,8,326,58,M,1,10
2016,523,8,326,69,M,1,10
2014,521,8,326,61,F,1,5
2014,521,8,326,64,F,1,5
2014,521,8,326,72,F,1,5
2014,521,8,326,83,F,1,5
2017,521,1,326,80,F,1,10
2012,542,1,326,47,M,1,10
2015,542,1,326,43,F,1,10
2014,541,8,326,54,F,1,5
2014,541,8,326,57,F,1,5
2014,541,8,326,60,F,1,5
2017,523,8,326,61,M,1,5
2017,523,8,326,63,F,1,5
2017,523,8,326,59,F,1,5
2015,523,8,326,73,F,1,10
2015,523,8,326,71,F,1,10
2015,523,8,326,82,F,1,10
2015,523,8,326,67,F,1,10
2015,523,8,326,66,M,1,10
2015,523,8,326,91,F,1,10
2015,523,8,326,74,F,1,10
2015,523,8,326,81,F,1,10
2015,523,8,326,65,F,1,10
2015,523,8,326,47,M,1,10
2015,523,8,326,69,M,1,10
2015,523,8,326,69,M,1,5
2015,523,8,326,95,F,1,9
2015,523,8,326,84,F,1,9
2015,523,8,326,75,F,1,9
2015,523,8,326,69,F,1,9
2015,523,8,326,71,U,1,9
2015,541,8,326,49,M,1,5
2015,541,8,326,58,M,1,5
2015,541,8,326,31,M,1,5
2015,541,8,326,56,F,1,5
2015,541,8,326,70,F,1,5
2015,541,8,326,47,F,1,5
2015,541,8,326,64,F,1,5
2014,541,8,326,44,M,1,10
2014,541,8,326,49,M,1,10
2014,541,8,326,65,M,2,9
2014,541,8,326,66,M,1,9
2014,541,8,326,74,M,1,9
2014,541,8,326,49,F,1,9
2014,541,8,326,55,F,1,9
2014,541,8,326,56,F,1,9
2014,541,8,326,59,F,1,9
2014,541,8,326,66,F,1,9
2014,541,8,326,69,F,1,9
2014,541,8,326,71,F,1,9
2014,541,8,326,74,F,1,9
2014,541,8,326,56,M,1,5
2014,541,8,326,58,M,1,5
2014,541,8,326,50,F,1,5
2014,541,8,326,51,F,1,5
2014,541,8,326,52,F,1,5
2014,541,8,326,54,M,1,5
2014,541,8,326,53,F,1,5
2014,541,8,326,61,F,1,5
2014,541,8,326,63,F,1,5
2014,541,8,326,78,F,1,5
2014,541,8,326,51,M,1,5
2014,541,8,326,50,F,1,5
2014,541,8,326,51,F,1,5
2014,541,8,326,53,F,1,5
2014,541,8,326,49,F,1,10
2014,541,8,326,51,F,1,10
2014,541,8,326,53,F,1,10
2014,541,8,326,44,M,1,5
2014,541,8,326,45,M,1,5
2014,541,8,326,46,M,1,5
2014,541,8,326,45,F,1,5
2014,541,8,326,44,M,1,5
2014,541,8,326,44,F,1,5
2014,541,8,326,49,F,1,5
2016,542,8,326,57,F,1,9
2016,542,8,326,71,F,1,9
2013,541,1,326,25,M,1,6
2013,541,1,326,26,M,1,6
2013,541,1,326,28,M,1,6
2013,541,1,326,27,M,2,6
2013,541,1,326,34,F,1,6
2013,541,1,326,35,F,1,6
2015,543,8,326,69,F,1,10
2016,543,1,326,50,F,1,10
2016,543,1,326,45,F,1,10
2016,543,1,326,48,F,1,10
2015,543,8,326,50,F,1,10
2015,543,8,326,57,F,1,10
2015,543,8,326,50,M,1,10
2015,542,8,326,58,F,1,10
2015,542,8,326,62,F,1,10
2015,542,8,326,66,F,1,10
2015,542,8,326,62,M,1,10
2015,542,8,326,48,F,1,10
2015,542,8,326,62,F,1,10
2015,542,8,326,65,F,1,10
2015,542,8,326,47,M,1,10
2012,521,1,326,90,F,1,10
2015,543,8,326,62,F,1,10
2015,543,8,326,60,M,1,10
2015,542,8,326,48,F,1,10
2015,542,8,326,52,F,1,10
2015,542,8,326,57,F,1,10
2015,542,8,326,59,F,1,10
2016,543,1,326,33,F,1,10
2016,543,1,326,41,F,1,10
2015,541,8,326,40,F,1,10
2015,541,8,326,54,M,1,10
2015,541,8,326,65,F,1,10
2015,541,8,326,50,F,1,10
2015,541,8,326,58,F,1,10
2015,541,8,326,48,F,1,10
2015,541,8,326,46,M,1,10
2015,541,8,326,49,F,2,10
2015,541,8,326,49,M,1,5
2015,541,8,326,40,F,1,10
2015,541,8,326,52,F,1,10
2016,541,8,326,51,M,1,10
2016,541,8,326,54,M,1,10
2016,541,8,326,42,F,1,10
2011,542,8,326,51,M,1,5
2011,542,8,326,61,M,1,5
2011,542,8,326,55,M,1,5
2011,542,8,326,43,F,1,5
2011,542,8,326,60,F,2,5
2011,542,8,326,59,F,1,5
2011,542,8,326,49,F,2,5
2011,542,8,326,52,F,1,5
2016,541,8,326,40,M,1,5
2016,541,8,326,41,M,2,5
2016,541,8,326,42,M,1,5
2016,541,8,326,43,M,1,5
2016,541,8,326,44,M,1,5
2016,541,8,326,46,M,2,5
2016,541,8,326,53,M,2,5
2016,541,8,326,37,F,1,5
2016,541,8,326,41,F,1,5
2016,541,8,326,43,F,2,5
2016,541,8,326,48,F,1,5
2016,541,8,326,49,F,1,5
2016,541,8,326,52,F,1,5
2016,541,8,326,57,F,1,5
2011,542,8,326,49,M,1,5
2011,542,8,326,36,M,1,5
2011,542,8,326,56,M,1,5
2011,542,8,326,53,M,1,5
2011,542,8,326,34,F,1,5
2011,542,8,326,46,F,2,5
2011,542,8,326,44,F,1,5
2011,542,8,326,57,F,1,5
2011,542,8,326,41,M,1,5
2011,542,8,326,48,M,1,5
2011,542,8,326,49,M,1,5
2011,542,8,326,50,M,1,5
2011,542,8,326,53,M,1,5
2011,542,8,326,58,F,1,5
2011,542,8,326,53,F,3,5
2011,542,8,326,48,F,1,5
2011,542,8,326,51,M,1,5
2011,542,8,326,66,M,1,5
2011,542,8,326,43,F,2,5
2011,542,8,326,42,F,1,5
2011,542,8,326,39,M,1,10
2011,542,8,326,41,M,2,10
2011,542,8,326,45,M,1,10
2011,542,8,326,44,M,1,10
2011,542,8,326,46,F,2,10
2011,542,8,326,42,F,1,10
2011,542,8,326,44,F,2,10
2011,542,8,326,52,F,1,10
2011,542,8,326,40,F,1,10
2011,542,8,326,51,M,1,5
2011,542,8,326,52,M,1,5
2011,542,8,326,41,M,1,5
2011,542,8,326,40,F,1,5
2011,542,8,326,56,F,1,5
2011,542,8,326,58,F,1,5
2011,542,8,326,61,F,1,5
2011,542,8,326,54,F,1,5
2011,542,8,326,57,F,2,5
2011,542,8,326,40,M,1,5
2011,542,8,326,48,M,2,5
2011,542,8,326,54,M,1,5
2011,542,8,326,53,M,1,5
2011,542,8,326,47,F,1,5
2011,542,8,326,48,F,2,5
2011,542,8,326,53,F,1,5
2011,542,8,326,49,F,1,5
2011,542,8,326,43,F,1,5
2011,542,8,326,38,F,1,5
2016,541,8,326,41,F,1,10
2016,541,8,326,36,M,1,10
2016,541,8,326,44,M,1,10
2016,541,8,326,48,M,1,10
2016,541,8,326,51,M,1,10
2016,541,8,326,39,F,1,10
2016,541,8,326,43,F,1,10
2016,541,8,326,49,F,1,10
2016,542,8,326,38,M,1,10
2016,542,8,326,45,M,1,10
2016,542,8,326,50,M,1,10
2016,542,8,326,42,F,1,10
2016,542,8,326,50,F,1,10
2016,542,8,326,52,F,1,10
2016,542,8,326,55,F,1,10
2016,543,8,326,44,M,1,10
2016,543,8,326,54,M,1,10
2016,543,8,326,59,M,1,10
2016,543,8,326,64,M,1,10
2016,543,8,326,41,F,1,10
2016,543,8,326,50,F,1,10
2016,543,8,326,57,F,1,10
2016,543,8,326,66,F,1,10
2016,543,8,326,54,M,1,10
2016,541,8,326,30,M,1,5
2016,541,8,326,39,M,1,5
2016,541,8,326,41,M,1,5
2016,541,8,326,45,M,1,5
2016,541,8,326,49,M,1,5
2016,541,8,326,52,M,1,5
2016,541,8,326,53,M,1,5
2016,541,8,326,43,F,1,5
2016,541,8,326,54,F,1,5
2016,541,8,326,59,F,1,5
2016,541,8,326,48,M,1,5
2016,541,8,326,51,M,1,5
2016,541,8,326,62,M,1,5
2016,541,8,326,57,F,1,5
2016,541,8,326,59,F,1,5
2016,541,8,326,66,F,1,5
2016,541,8,326,40,M,2,5
2016,541,8,326,41,M,1,5
2016,541,8,326,44,M,1,5
2016,541,8,326,65,M,1,5
2016,541,8,326,37,F,1,5
2016,541,8,326,42,F,1,5
2016,541,8,326,43,F,2,5
2016,541,8,326,46,F,1,5
2016,541,8,326,51,F,2,5
2017,518,6,326,41,F,1,10
2017,518,6,326,47,F,1,10
2017,518,6,326,60,M,1,10
2016,541,8,326,65,F,1,5
2016,541,8,326,42,M,1,10
2016,541,8,326,37,F,1,10
2016,541,8,326,47,F,1,10
2016,542,8,326,66,M,1,10
2016,542,8,326,69,M,1,10
2016,542,8,326,53,F,1,10
2016,542,8,326,54,F,1,10
2016,542,8,326,58,F,1,10
2016,542,8,326,61,F,1,10
2016,541,8,326,53,F,1,5
2016,541,8,326,58,F,1,5
2016,543,8,326,45,M,1,10
2016,543,8,326,46,M,1,10
2016,543,8,326,48,F,1,10
2016,543,8,326,58,F,1,10
2016,541,8,326,38,M,1,10
2016,541,8,326,46,F,1,10
2016,542,8,326,61,F,1,10
2016,542,8,326,41,M,1,10
2016,542,8,326,42,M,1,10
2016,542,8,326,59,M,1,10
2016,542,8,326,52,F,1,10
2016,542,8,326,54,F,1,10
2016,542,8,326,73,F,1,10
2016,542,8,326,74,F,1,10
2016,542,8,326,80,F,1,10
2016,542,8,326,39,M,1,10
2016,542,8,326,50,M,1,10
2016,542,8,326,54,M,1,10
2016,543,8,326,80,M,1,5
2016,543,8,326,52,F,1,5
2016,543,8,326,67,F,1,5
2016,543,8,326,57,M,1,10
2016,543,8,326,53,M,1,10
2016,543,8,326,54,M,1,10
2016,543,8,326,59,M,1,10
2016,542,8,326,62,M,1,10
2016,542,8,326,65,M,1,10
2016,542,8,326,62,F,1,10
2016,542,8,326,41,F,1,10
2016,543,8,326,46,M,1,10
2016,543,8,326,54,M,1,10
2016,543,8,326,56,M,1,10
2016,543,8,326,58,M,1,10
2016,543,8,326,37,F,1,10
2016,543,8,326,80,F,1,10
2016,542,8,326,45,M,1,10
2016,542,8,326,46,M,1,10
2016,542,8,326,48,M,1,10
2016,542,8,326,55,M,1,10
2016,542,8,326,65,M,1,10
2016,542,8,326,52,F,1,10
2016,542,8,326,68,F,1,10
2016,542,8,326,42,M,1,10
2016,542,8,326,56,M,1,10
2016,543,8,326,53,M,1,5
2016,543,8,326,81,M,1,10
2016,543,8,326,51,F,1,10
2016,542,8,326,60,M,1,10
2008,542,1,326,59,M,1,2
2008,542,1,326,61,M,1,2
2008,542,1,326,65,M,1,2
2008,542,1,326,60,F,1,2
2008,542,1,326,69,F,1,2
2008,542,1,326,71,F,1,2
2008,542,1,326,73,F,1,2
2008,542,1,326,84,F,1,2
2016,521,8,326,74,M,1,9
2016,521,8,326,75,M,2,9
2012,543,8,326,59,F,1,9
2012,543,8,326,55,M,1,9
2008,542,1,326,72,M,1,2
2008,542,1,326,74,M,1,2
2008,542,1,326,81,M,1,2
2008,542,1,326,61,F,1,2
2008,542,1,326,68,F,1,2
2016,541,8,326,57,M,1,10
2016,541,8,326,51,M,1,10
2016,541,8,326,50,M,1,10
2012,543,8,326,42,M,1,9
2012,543,8,326,55,M,1,9
2012,543,8,326,50,F,1,9
2012,543,8,326,48,F,1,9
2012,543,8,326,62,M,1,9
2012,543,8,326,58,F,1,9
2016,521,8,326,53,M,1,9
2016,521,8,326,59,M,1,9
2016,521,8,326,64,M,1,9
2016,521,8,326,66,M,1,6
2016,521,8,326,59,M,3,6
2016,521,8,326,88,M,1,6
2016,521,8,326,89,F,2,6
2016,521,8,326,71,F,1,6
2012,543,8,326,42,M,1,5
2012,543,8,326,55,M,1,9
2012,543,8,326,62,M,1,9
2012,543,8,326,38,F,1,9
2012,543,8,326,58,F,1,9
2012,543,8,326,63,F,1,9
2012,543,8,326,89,F,1,9
2016,521,8,326,71,F,1,9
2016,521,8,326,72,F,1,9
2012,543,8,326,58,F,1,9
2012,543,8,326,67,F,1,9
2012,543,8,326,45,M,1,9
2012,543,8,326,50,M,1,9
2008,542,1,326,64,M,1,2
2008,542,1,326,65,M,1,2
2008,542,1,326,71,M,1,2
2013,541,1,326,28,M,1,10
2014,521,8,326,78,M,1,10
2014,521,8,326,94,M,1,10
2014,521,8,326,77,M,1,10
2014,521,8,326,61,F,1,10
2014,521,8,326,66,F,1,10
2016,521,8,326,67,M,1,10
2016,521,8,326,35,F,1,5
2014,521,8,326,36,M,1,10
2014,521,8,326,38,M,1,10
2014,521,8,326,41,M,1,10
2014,521,8,326,66,M,1,10
2014,521,8,326,34,F,1,10
2014,521,8,326,35,F,1,10
2014,521,8,326,36,F,1,10
2017,518,6,326,54,F,1,10
2016,521,8,326,36,M,1,10
2016,521,8,326,43,M,1,10
2016,521,8,326,35,M,1,10
2016,521,8,326,40,M,1,10
2015,523,8,326,73,F,1,10
2015,523,8,326,93,F,1,10
2015,523,8,326,68,F,1,10
2015,523,8,326,79,F,1,10
2015,521,8,326,78,F,1,10
2015,521,8,326,70,F,1,10
2015,521,8,326,72,F,1,10
2015,521,8,326,79,F,1,10
2015,521,8,326,80,F,1,10
2016,521,8,326,41,M,1,10
2017,541,6,326,42,M,1,10
2018,541,1,326,57,M,1,10
2019,523,8,326,54,F,1,5
2017,542,1,326,49,M,1,10
2017,542,1,326,52,M,1,10
2017,542,1,326,60,M,1,10
2019,523,8,326,62,F,1,5
2019,523,8,326,59,F,1,5
2016,543,1,326,52,F,1,10
2017,517,8,326,42,M,1,5
2017,517,8,326,46,M,1,5
2007,517,1,326,56,M,1,NA
2007,517,1,326,61,M,1,NA
2007,517,1,326,67,M,1,NA
2007,517,1,326,80,M,1,NA
2016,541,8,326,64,F,1,5
2016,541,8,326,55,F,2,5
2016,541,8,326,56,F,1,5
2016,541,8,326,53,M,1,5
2016,541,8,326,63,M,1,5
2016,541,8,326,52,M,1,5
2016,541,8,326,58,M,1,5
2010,542,8,326,48,M,1,6
2010,542,8,326,34,M,1,6
2010,542,8,326,63,M,1,6
2010,542,8,326,46,F,1,6
2010,542,8,326,49,F,1,6
2010,542,8,326,53,F,1,6
2010,542,8,326,58,F,1,6
2010,542,8,326,42,M,1,6
2010,542,8,326,40,M,1,5
2010,542,8,326,63,F,1,5
2010,542,8,326,52,F,1,5
2010,542,8,326,44,M,1,10
2010,542,8,326,45,M,1,10
2010,542,8,326,49,F,1,10
2010,542,8,326,45,F,1,10
2010,542,8,326,41,F,1,5
2010,542,8,326,56,M,1,10
2010,542,8,326,48,M,1,6
2010,542,8,326,45,M,1,6
2010,542,8,326,43,M,1,6
2010,542,8,326,57,F,1,6
2010,542,8,326,45,F,1,6
2010,542,8,326,52,F,1,6
2009,521,8,326,54,M,1,2
2010,542,8,326,51,M,1,10
2010,542,8,326,54,M,1,10
2010,542,8,326,48,M,1,10
2010,542,8,326,52,M,1,10
2010,542,8,326,41,M,1,5
2010,542,8,326,42,M,1,5
2010,542,8,326,40,F,1,5
2010,542,8,326,52,F,2,5
2010,542,8,326,47,F,2,5
2010,542,8,326,58,F,1,5
2010,542,8,326,51,M,1,5
2010,542,8,326,57,M,1,5
2010,542,8,326,56,M,1,5
2010,542,8,326,47,M,1,5
2010,542,8,326,50,F,1,5
2010,542,8,326,44,F,1,5
2010,542,8,326,47,F,1,5
2010,542,8,326,52,F,1,10
2010,542,8,326,62,F,1,10
2010,542,8,326,48,F,1,10
2009,521,8,326,66,M,1,2
2009,521,8,326,67,M,1,2
2009,521,8,326,68,M,1,2
2009,521,8,326,69,M,1,2
2009,521,8,326,70,M,1,2
2009,521,8,326,71,M,1,2
2009,521,8,326,68,F,1,2
2009,521,8,326,69,F,1,2
2009,521,8,326,70,F,1,2
2009,521,8,326,71,F,1,2
2010,542,8,326,56,F,1,10
2010,542,8,326,57,F,1,10
2010,542,8,326,42,F,3,10
2010,542,8,326,53,F,1,10
2010,542,8,326,39,M,1,5
2010,542,8,326,48,M,1,5
2010,542,8,326,41,M,1,5
2010,542,8,326,37,F,1,5
2010,542,8,326,50,F,1,5
2010,542,8,326,47,F,1,5
2010,542,8,326,48,F,1,5
2010,542,8,326,60,M,1,5
2010,542,8,326,50,M,1,5
2010,542,8,326,71,F,1,5
2010,542,8,326,58,M,1,5
2010,542,8,326,52,M,1,5
2010,542,8,326,49,M,1,5
2010,542,8,326,45,M,1,5
2010,542,8,326,38,M,1,5
2010,542,8,326,53,F,1,5
2010,542,8,326,57,F,1,5
2010,542,8,326,54,F,1,5
2010,542,8,326,42,F,1,5
2010,542,8,326,50,F,2,10
2010,542,8,326,46,F,1,10
2010,542,8,326,52,F,2,10
2010,542,8,326,48,M,1,5
2018,541,8,326,68,F,1,10
2018,541,8,326,75,M,1,10
2018,541,8,326,64,F,1,10
2018,541,8,326,68,F,1,10
2013,543,1,326,74,M,1,10
2010,542,8,326,43,M,1,10
2010,542,8,326,50,F,2,10
2010,542,8,326,46,F,1,10
2010,542,8,326,44,F,1,10
2010,542,8,326,48,F,1,10
2010,542,8,326,41,F,1,10
2010,542,8,326,50,M,1,10
2010,542,8,326,53,M,1,10
2018,541,8,326,59,M,1,10
2010,542,8,326,41,M,1,10
2010,542,8,326,43,M,1,10
2018,541,8,326,55,M,1,10
2018,541,8,326,56,M,1,10
2018,541,8,326,65,F,1,10
2018,541,8,326,78,F,1,10
2018,541,8,326,79,F,1,10
2018,541,8,326,55,M,1,10
2018,541,8,326,59,M,1,10
2018,541,8,326,64,M,1,10
2018,541,8,326,72,M,1,10
2018,541,8,326,54,F,1,10
2018,541,8,326,55,F,1,10
2018,541,8,326,56,F,1,10
2018,541,8,326,60,F,1,10
2018,541,8,326,66,F,1,10
2018,541,8,326,77,F,1,10
2010,541,8,326,48,F,1,5
2010,542,8,326,49,F,1,10
2009,521,8,326,31,U,1,2
2010,541,8,326,53,M,2,5
2010,541,8,326,60,M,1,5
2010,541,8,326,50,M,1,5
2010,541,8,326,73,M,1,5
2010,541,8,326,49,M,1,10
2010,541,8,326,41,M,1,10
2009,519,1,326,60,M,1,2
2010,541,8,326,53,M,1,10
2016,517,8,326,55,F,1,10
2008,541,6,326,52,M,1,2
2008,541,6,326,49,F,1,2
2021,521,1,326,49,M,1,6
2021,521,1,326,80,M,2,6
2021,521,1,326,82,F,1,6
2021,523,1,326,43,F,1,10
2021,523,1,326,50,F,1,10
2021,523,1,326,53,F,1,10
2021,523,1,326,62,F,1,10
2021,523,1,326,32,M,1,10
2016,521,1,326,74,F,1,10
2016,542,8,326,60,M,1,10
2016,542,8,326,57,M,1,10
2016,542,8,326,47,M,1,10
2016,542,8,326,60,M,1,5
2016,542,8,326,62,M,1,5
2016,542,8,326,54,M,1,5
2016,541,8,326,76,M,1,10
2016,541,8,326,62,M,2,10
2016,541,8,326,73,M,1,10
2016,541,8,326,68,M,1,10
2016,541,8,326,77,M,1,10
2016,541,8,326,53,M,1,10
2016,541,8,326,55,M,1,10
2016,541,8,326,58,M,1,10
2016,541,8,326,47,M,1,10
2016,541,8,326,52,M,1,10
2016,542,8,326,68,M,1,10
2016,542,8,326,58,M,2,10
2016,542,8,326,43,F,1,10
2016,542,8,326,68,M,1,10
2016,542,8,326,62,M,1,10
2016,542,8,326,60,M,1,10
2016,542,8,326,52,F,1,10
2017,542,1,326,73,M,1,10
2017,542,1,326,36,M,1,10
2017,542,1,326,38,F,1,10
2017,541,1,326,59,F,1,10
2015,541,1,326,42,M,1,10
2015,541,1,326,47,M,1,10
2015,541,1,326,42,F,1,10
2017,543,1,326,56,F,1,10
2015,519,1,326,28,F,1,10
2015,519,1,326,43,F,1,10
2015,519,1,326,65,F,1,10
2016,519,1,326,45,M,1,10
2018,521,8,326,58,M,1,5
2018,521,8,326,45,F,1,5
2018,521,8,326,75,F,1,5
2015,521,8,326,89,F,1,5
2017,521,8,326,73,M,1,10
2005,521,8,326,58,F,1,NA
2005,521,8,326,59,F,1,NA
2005,521,8,326,60,F,1,NA
2005,521,8,326,62,F,1,NA
2005,521,8,326,67,F,1,NA
2005,521,8,326,61,M,1,NA
2005,521,8,326,65,M,2,NA
2005,521,8,326,66,M,1,NA
2017,521,8,326,63,M,1,10
2017,521,8,326,67,F,1,10
2005,523,8,326,45,F,1,NA
2005,523,8,326,60,F,1,NA
2005,523,8,326,64,F,3,NA
2005,523,8,326,67,F,1,NA
2005,523,8,326,69,F,2,NA
2005,523,8,326,71,F,1,NA
2005,523,8,326,73,F,1,NA
2005,523,8,326,74,F,1,NA
2005,523,8,326,75,F,1,NA
2005,523,8,326,76,F,1,NA
2005,523,8,326,81,F,1,NA
2005,523,8,326,59,M,1,NA
2005,523,8,326,65,M,1,NA
2005,523,8,326,66,M,1,NA
2005,523,8,326,73,M,2,NA
2005,523,8,326,78,M,1,NA
2005,523,8,326,80,M,1,NA
2005,523,8,326,81,M,1,NA
2005,523,8,326,83,M,1,NA
2005,521,8,326,49,F,1,NA
2005,521,8,326,51,F,1,NA
